"file","roi","duration","pres_min.kPa.","pres_min.time.","pres_max.kPa.","pres_max.time.","pres_median.kPa.","pres_iqr.kPa.","pres_max_1s_nadir.kPa.","pres_max_1s_nadir.time.","pres_rpc","pres_acclim_pres_surface","pres_acclim_pres_depth","pres_lrpc_surface","pres_lrpc_depth","nadir_baro","rpc_baro","lrpc_baro_surface","lrpc_baro_depth","rot_min.degs.","rot_min.time.","rot_max.degs.","rot_max.time.","rot_median.degs.","rot_iqr.degs.","acc_hig_min.g.","acc_hig_min.time.","acc_hig_max.g.","acc_hig_max.time.","acc_hig_median.g.","acc_hig_iqr.g.","acc_event_95g","acc_event_200g","acc_event_400g","acc_strike","acc_shear","acc_collision","acc_inacc_min.ms.","acc_inacc_min.time.","acc_inacc_max.ms.","acc_inacc_max.time.","acc_inacc_median.ms.","acc_inacc_iqr.ms.","acc_peak_1.time.","acc_peak_1.g.","acc_peak_1_type","acc_peak_2.time.","acc_peak_2.g.","acc_peak_2_type","acc_peak_3.time.","acc_peak_3.g.","acc_peak_3_type","acc_peak_4.time.","acc_peak_4.g.","acc_peak_4_type","acc_peak_5.time.","acc_peak_5.g.","acc_peak_5_type","acc_peak_6.time.","acc_peak_6.g.","acc_peak_6_type","acc_strike_event.time.","acc_strike_event.g.","acc_peak_7.time.","acc_peak_7.g.","acc_peak_7_type","acc_peak_8.time.","acc_peak_8.g.","acc_peak_8_type","acc_peak_9.time.","acc_peak_9.g.","acc_peak_9_type","acc_peak_10.time.","acc_peak_10.g.","acc_peak_10_type","acc_peak_11.time.","acc_peak_11.g.","acc_peak_11_type","acc_peak_12.time.","acc_peak_12.g.","acc_peak_12_type","acc_peak_13.time.","acc_peak_13.g.","acc_peak_13_type","acc_peak_14.time.","acc_peak_14.g.","acc_peak_14_type","acc_peak_15.time.","acc_peak_15.g.","acc_peak_15_type","acc_peak_16.time.","acc_peak_16.g.","acc_peak_16_type","acc_peak_17.time.","acc_peak_17.g.","acc_peak_17_type","acc_peak_18.time.","acc_peak_18.g.","acc_peak_18_type","acc_peak_19.time.","acc_peak_19.g.","acc_peak_19_type","acc_peak_20.time.","acc_peak_20.g.","acc_peak_20_type","acc_peak_21.time.","acc_peak_21.g.","acc_peak_21_type"
"B68-0320154126","roi2_inflow_passage",NA,104.84,124.37,125.9,159.31,124.91,6.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,209.52,521.64,122.21,21.38,34.3,0,123.57,10.2,178.17,1.6,1,0,0,0,NA,0,0,-4.06,151.56,3.19,172.29,-0.35,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B68-0320154126","roi3_prenadir",NA,122.59,221.27,124.56,220.99,124.27,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.17,220.97,425.27,221.23,340.14,117.88,0,221.17,7.6,221.26,1.7,1.1,0,0,0,NA,0,0,-0.18,221.03,12.98,221.27,0.41,2.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B68-0320154126","roi4_nadir",NA,101.57,221.37,144.8,221.47,122.39,17.97,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,275.32,221.36,2650.44,221.39,1096.19,1282.22,1.1,221.28,514.7,221.4,7.85,13.15,3,2,1,"Y",0,1,10.89,221.47,213.16,221.39,53.26,69.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B68-0320154126","roi5_postnadir",NA,124.17,221.6,148.11,221.52,139.02,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974.4,221.47,3227.44,221.69,2423.9,661.74,0.7,221.69,93,221.76,7.8,3.1,0,0,0,NA,0,0,2.44,221.71,148.73,221.6,58.92,25.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B68-0320154126","roi6_outflow_passage",NA,105.39,222.53,137.2,221.84,111.72,10.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425.11,223.2,2612.9,221.77,866.01,520.81,0.2,221.88,54.6,221.97,1.9,1.3,0,0,0,NA,0,0,-5.99,222.65,69.73,221.77,1.24,5.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B68-0320154126","roi7_sens_outgress",NA,100.11,244.91,112.3,232.15,108.8,4.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.76,235.35,1761.36,225.91,177.46,202.42,0,225.01,15.9,225.87,1.6,0.9,0,0,0,NA,0,0,-3.38,224.42,32.83,225.89,-0.3,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B68-0320162002","overall",NA,99.97,181.56,145.36,173.09,109.53,11.17,122.13,172.09,20.46,101.3,106.2,-0.0036,0.0436,"N","N","N","N",0.55,134.98,2960.97,172.95,33.07,80.16,0,119.71,588,172.96,1.6,1,8,6,4,"Y",0,4,-8.37,117.33,247.77,172.95,-0.26,0.09,172.915,260.2,"collision",172.9435,546.3,"collision",172.9465,239.1,"collision",172.953,463.5,"collision",172.956,588,"collision",172.9585,551.9,"collision",172.9435,546.3,172.9615,156.4,"collision",175.085,102.6,"collision",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B68-0320162002","roi1_sens_ingress",NA,100,117.34,127.5,117.46,105.34,3.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.22,117.76,234.39,117.6,122.54,36.23,0.3,117.69,73.5,117.44,2.4,1.6,0,0,0,NA,0,0,-8.37,117.33,132.52,117.48,1.83,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B68-0320162002","roi2_inflow_passage",NA,103.57,129.94,123.1,158.93,110.49,11.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,134.98,492.4,119.34,25.38,45.46,0,119.71,11.2,123.86,1.5,0.9,0,0,0,NA,0,0,-4.25,162.39,2.57,165.38,-0.26,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B68-0320162002","roi3_prenadir",NA,119.72,172.83,121.77,172.55,121.5,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.88,172.68,907.91,172.83,68.48,71.14,0.3,172.62,39.6,172.78,1.7,1.1,0,0,0,NA,0,0,-6.47,172.8,16.13,172.81,0.19,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B68-0320162002","roi4_nadir",NA,101.67,172.93,141.65,173.03,119.66,20.35,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,331.31,172.98,2960.97,172.95,1106.61,1187.42,1.6,172.83,588,172.96,10.9,18.02,7,6,4,"Y",0,4,13.63,172.83,247.77,172.95,69.18,85.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B68-0320162002","roi5_postnadir",NA,127.21,173.16,145.36,173.09,137.62,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,838.19,173.22,2262.82,173.17,1995.79,598.95,1,173.33,41,173.2,5.55,2.2,0,0,0,NA,0,0,11.6,173.1,69.67,173.04,44.54,17.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B68-0320162002","roi6_outflow_passage",NA,107.93,174.15,135.62,173.4,111.17,10.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.74,174.32,992.66,173.33,597.54,319.73,0,174.35,53.5,174.41,1.8,1.1,0,0,0,NA,0,0,-5.42,173.43,41.86,173.99,1.36,3.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B68-0320162002","roi7_sens_outgress",NA,99.97,181.56,115.82,175.1,105.67,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.19,177.95,1879.63,175.37,322.59,213.93,0.1,180.35,102.6,175.08,1.6,0.9,1,0,0,NA,0,0,-4.09,175.43,35.75,175.33,-0.09,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B69-0320142655","roi4_nadir",NA,104.55,235.05,148.25,235.12,124,20.79,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,312.26,235.01,2083.47,235.07,814.32,511.97,0.6,235.11,407.4,235.07,6.95,9.53,2,2,2,"Y",0,2,4.85,235.13,225.2,235.07,40.28,63.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B69-0320142655","roi1_sens_ingress",NA,99.99,141.73,133.89,141.81,105.24,2.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.64,141.9,291.5,141.84,119.27,93.89,0.7,141.78,97.4,141.79,4.4,1.7,1,0,0,NA,0,0,-9.39,141.74,147.13,141.82,1.47,4.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B69-0320142655","roi2_inflow_passage",NA,103.91,146.78,127.23,217.67,114.69,16.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,206.51,529.73,143.89,13.86,26.61,0.1,155.25,22,147.16,2.1,1.4,0,0,0,NA,0,0,-3.54,211.34,2.07,234.48,0.01,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B69-0320142655","roi3_prenadir",NA,124.46,234.95,126.35,234.67,125.97,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.67,234.65,477.57,234.95,191.71,110.25,0.1,234.71,7.8,234.95,1.6,1.1,0,0,0,NA,0,0,0.06,234.88,8.48,234.95,0.73,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B69-0320142655","overall",NA,99.99,141.73,148.25,235.12,112.58,15.45,126.58,234.36,22.03,101.3,106.2,-0.0316,0.0157,"N","N","N","N",0.07,206.51,3145.25,235.35,18.65,56.53,0.1,155.25,407.4,235.07,2,1.3,5,2,2,"Y",0,2,-9.39,141.74,225.2,235.07,0.01,0.06,141.7915,97.4,"collision",235.0605,402,"collision",235.0655,407.4,"collision",235.3535,159.9,"collision",235.8815,109.2,"collision",NA,NA,NA,235.0605,402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B69-0320142655","roi5_postnadir",NA,124.14,235.31,147.67,235.37,139.59,11.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,626.47,235.18,3145.25,235.35,2152.86,1358.78,2.2,235.4,159.9,235.35,7.4,8.5,1,0,0,NA,0,0,31.21,235.42,222.05,235.31,66.15,58.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B69-0320142655","roi6_outflow_passage",NA,101.05,236.95,137.41,235.47,110.49,11.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.09,237.01,2170.76,235.47,873.51,730.8,0.1,235.63,109.2,235.88,1.8,1.2,1,0,0,NA,0,0,-6.24,236.37,51.98,236.24,1.25,5.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B69-0320142655","roi7_sens_outgress",NA,103.02,247.74,112.64,239.21,105.97,4.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.09,248.08,1463.62,246.64,350.18,387.43,0.1,238.14,6,244.27,1.4,0.9,0,0,0,NA,0,0,-2.64,244.65,16.49,244.29,0.11,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B69-0320144117","overall",NA,97.06,215.38,146.83,215.52,124.59,11.43,124.5,214.47,27.44,101.3,106.2,0.0428,0.09,"N","N","N","N",0.07,209.93,2825.76,215.68,14.07,30.48,0.1,119.03,217.7,215.4,2,1.1,6,1,0,"N",0,0,-9.62,118.13,216.38,215.38,0.09,0.08,215.3175,133.9,"collision",215.34,158.6,"collision",215.363,96,"collision",215.3655,141.9,"collision",215.3995,217.7,"collision",215.576,195.7,"collision",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B69-0320144117","roi1_sens_ingress",NA,99.97,118.1,143.14,118.18,105.93,1.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.95,118.48,296.53,118.32,94.74,75.94,0.1,119.03,80.3,118.16,2.1,1.2,0,0,0,NA,0,0,-9.62,118.13,147.1,118.19,0.78,2.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B69-0320144117","roi2_inflow_passage",NA,104.43,122.49,125.62,164.82,124.64,4.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,209.93,386.12,120.26,11.33,19.51,0.1,119.58,10.8,119.63,1.9,1,0,0,0,NA,0,0,-4.95,147.52,4.67,153.3,0.09,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B69-0320144117","roi3_prenadir",NA,121.77,215.28,124.2,214.99,123.97,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.14,215.09,542.33,215.28,60.84,136.43,0.2,215.23,31,215.28,2.3,1.2,0,0,0,NA,0,0,-0.08,215.05,18.16,215.28,0.09,1.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B69-0320144117","roi4_nadir",NA,97.06,215.38,144.86,215.47,122.82,20.13,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,81.91,215.31,2162.41,215.38,525.68,663.56,1,215.45,217.7,215.4,7.9,17.12,5,1,0,"N",0,0,15.82,215.35,216.38,215.38,46.41,42.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B69-0320144117","roi5_postnadir",NA,123.98,215.75,146.83,215.52,134.58,6.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,676.41,215.48,2825.76,215.68,2118.42,1115.4,0.8,215.78,195.7,215.58,6.6,4.3,1,0,0,NA,0,0,0.04,215.77,100.45,215.66,51.05,32.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B69-0320144117","roi6_outflow_passage",NA,106.17,216.79,135.81,215.89,110.35,5.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.97,218.17,2557.02,215.81,1237.6,724.41,0.1,215.9,48.4,216.65,2.4,1.4,0,0,0,NA,0,0,-8.11,217.54,31.67,217.24,1.76,6.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B69-0320144117","roi7_sens_outgress",NA,103.69,227.68,113.1,219.42,110.51,6.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.59,226.13,1431.35,219.43,308.57,463.92,0.1,219,22.6,219.37,2.4,1.2,0,0,0,NA,0,0,-7.82,224.07,20.33,221.15,0.18,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B70-0320142716","overall",NA,98.66,255.3,145.96,253.45,106.65,8.01,125.44,253.24,9.01,101.3,106.2,-0.1392,-0.092,"N","N","N","N",1.39,156.58,2831.14,253.38,30.44,52.73,0.1,141.02,662.1,255.29,1.4,0.9,9,5,2,"Y",0,2,-9.26,140.75,169.15,253.38,-0.14,0.09,140.7805,147.1,"collision",253.377,537,"collision",253.379,114.4,"collision",253.3815,385.8,"collision",253.386,175.6,"collision",253.524,244.4,"collision",253.377,537,255.287,662.1,"collision",255.2895,292.4,"collision",256.6635,119.6,"collision",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B70-0320142716","roi1_sens_ingress",NA,100.01,140.64,124.07,140.8,106.87,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.6,141.11,370.01,142.79,116.01,107.21,0.1,141.02,147.1,140.78,1.8,1.1,1,0,0,NA,0,0,-9.26,140.75,147.23,140.81,0.47,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B70-0320142716","roi2_inflow_passage",NA,99.85,229.6,124.28,229.61,106.21,7.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39,156.58,680.91,249.31,27.24,35.44,0.1,142.99,35.3,162.15,1.4,0.9,0,0,0,NA,0,0,-8.25,170.47,26.49,162.17,-0.14,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B70-0320142716","roi3_prenadir",NA,124.25,253.01,125.44,253.24,124.65,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.29,253.12,1146.4,253.27,157.69,118.68,0.1,253.06,38.1,253.22,1.6,1.2,0,0,0,NA,0,0,-2.66,253.24,25.15,253.26,-0.48,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B70-0320142716","roi4_nadir",NA,116.43,253.37,145.96,253.45,124.98,12.56,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,416.72,253.41,2831.14,253.38,1270.94,356.94,1.6,253.46,537,253.38,7.6,10.35,4,2,1,"Y",0,1,18.44,253.45,169.15,253.38,49.11,60.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
